Electrical_FuseA,Electrical_FuseF,Electrical_FuseP,Electrical_Mix,Electrical_SBrkr,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual_Ex,KitchenQual_Fa,KitchenQual_Gd,KitchenQual_TA,TotRmsAbvGrd,Functional_Maj1,Functional_Maj2,Functional_Min1,Functional_Min2,Functional_Mod,Functional_Sev,Functional_Typ,Fireplaces,FireplaceQu_Ex,FireplaceQu_Fa,FireplaceQu_Gd,FireplaceQu_No_fireplace,FireplaceQu_Po,FireplaceQu_TA,GarageType_2Types,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageType_No_garage,GarageYrBlt,GarageFinish_Fin,GarageFinish_No_garage,GarageFinish_RFn,GarageFinish_Unf,GarageCars,GarageArea,GarageQual_Ex,GarageQual_Fa,GarageQual_Gd,GarageQual_No_garage,GarageQual_Po,GarageQual_TA,GarageCond_Ex,GarageCond_Fa,GarageCond_Gd,GarageCond_No_garage,GarageCond_Po,GarageCond_TA,PavedDrive_N,PavedDrive_P,PavedDrive_Y,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType_COD,SaleType_CWD,SaleType_Con,SaleType_ConLD,SaleType_ConLI,SaleType_ConLw,SaleType_New,SaleType_Oth,SaleType_WD,SaleCondition_Abnorml,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial,SalePrice
0,0,0,0,1,1142,878,0,2020,0,0,2,1,3,1,0,0,1,0,8,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1995.0,0,0,1,0,2,466,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,155,0,0,0,0,0,6,2009,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,239500
0,0,0,0,1,916,684,0,1600,0,0,2,1,3,1,0,0,0,1,7,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1997.0,1,0,0,0,2,460,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,100,38,0,0,0,0,0,8,2007,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,169000
0,0,0,0,1,986,0,0,986,0,0,1,0,2,1,0,0,0,1,5,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1926.0,0,0,0,1,1,180,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,128,0,0,0,0,0,5,2007,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,102000
1,0,0,0,0,1032,220,0,1252,0,0,1,0,3,1,0,0,0,1,6,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1950.0,0,0,0,1,1,288,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,96,0,0,0,0,4,2008,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,119000
0,0,0,0,1,780,240,0,1020,0,0,1,0,2,1,0,0,0,1,6,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1960.4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,176,0,0,0,0,5,2010,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,94000
0,0,0,0,1,1567,0,0,1567,1,0,2,0,2,1,0,0,1,0,5,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,1,0,0,0,0,0,1977.0,0,0,1,0,2,714,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,264,32,0,0,0,0,0,5,2009,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,196000
0,0,0,0,1,1167,0,0,1167,0,0,1,0,3,1,0,0,0,1,6,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1972.0,0,0,0,1,2,495,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,216,0,126,0,0,5,2007,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,144000
0,0,0,0,1,952,0,0,952,1,0,1,0,2,1,0,0,0,1,4,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1988.0,0,0,0,1,2,840,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,6,2008,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,139000
0,0,0,0,1,1088,780,0,1868,1,0,2,1,4,1,0,0,1,0,9,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1976.0,0,0,0,1,2,484,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,448,96,0,0,0,0,0,10,2009,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,197500
0,0,0,0,1,1466,1362,0,2828,1,0,3,0,4,1,0,0,1,0,11,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,2006.0,0,0,1,0,3,1052,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,125,144,0,0,0,0,0,4,2007,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,424870
0,0,0,0,1,1006,0,0,1006,0,0,1,0,3,1,0,0,0,1,5,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1966.2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,24,0,0,0,0,0,7,2008,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,80000
1,0,0,0,0,672,252,0,924,1,0,1,0,2,1,0,1,0,0,5,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1941.0,0,0,0,1,1,280,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,7,2010,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,80000
0,0,0,0,1,1042,534,0,1576,0,0,1,0,3,1,0,0,0,1,8,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1928.0,0,0,0,1,1,225,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,8,2006,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,149000
0,0,0,0,1,1298,0,0,1298,1,0,2,0,3,1,0,0,1,0,5,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1985.0,0,0,0,1,2,403,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,165,26,0,0,0,0,0,5,2006,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,180000
0,0,0,0,1,860,704,0,1564,0,0,1,1,3,1,0,1,0,0,7,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1941.0,0,0,0,1,1,234,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,7,2009,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,174500
0,0,0,0,1,572,539,0,1111,0,0,1,0,2,1,0,0,0,1,5,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1982.0,0,0,0,1,1,288,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,176,0,0,0,0,8,2008,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,116900
0,0,0,0,1,832,650,0,1482,0,1,1,0,3,1,0,0,0,1,7,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1930.0,0,0,0,1,2,324,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,7,2009,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,143000
1,0,0,0,0,932,0,0,932,0,0,1,0,2,1,0,0,1,0,4,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1950.0,0,0,0,1,1,306,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,214,0,0,0,0,11,2007,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,124000
0,0,0,0,1,1466,0,0,1466,0,0,1,1,3,1,0,1,0,0,6,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,1,0,0,0,0,0,1959.0,1,0,0,0,2,528,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,140,0,0,100,0,0,11,2006,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,149900
0,0,0,0,1,1811,0,0,1811,0,0,1,0,2,1,1,0,0,0,6,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1956.0,1,0,0,0,2,470,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,280,0,0,0,0,7,2006,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,230000
0,0,0,0,1,816,0,0,816,0,0,1,0,2,1,0,0,0,1,5,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2002.0,0,0,0,1,1,432,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,96,0,0,0,0,6,2008,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,120500
0,0,0,0,1,902,918,0,1820,0,0,1,2,4,1,0,0,1,0,8,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,1,0,0,0,0,0,1965.0,0,0,0,1,2,492,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,60,84,0,0,273,0,0,5,2008,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,201800
0,0,0,0,1,1437,0,0,1437,1,0,2,0,3,1,0,0,1,0,6,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1976.0,0,0,1,0,2,528,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,21,0,0,180,0,0,7,2007,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,218000
0,0,0,0,1,1265,0,0,1265,0,1,2,0,3,1,0,0,1,0,6,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1965.0,0,0,1,0,2,502,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,92,0,96,0,0,0,10,2008,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,179900
0,0,0,0,1,1314,0,0,1314,1,0,2,0,2,1,0,0,1,0,6,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,2008.0,0,0,1,0,2,626,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,172,62,0,0,0,0,0,7,2009,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,230000
0,0,0,0,1,1580,0,0,1580,0,0,2,0,3,1,0,0,1,0,7,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2008.0,0,0,1,0,3,830,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,24,0,0,0,0,0,6,2008,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,235128
0,0,0,0,1,943,933,0,1876,0,0,2,1,4,1,0,0,1,0,8,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1974.0,0,0,1,0,2,540,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,69,0,0,0,0,0,7,2008,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,185000
0,0,0,0,1,855,601,0,1456,0,0,2,1,3,1,0,0,0,1,7,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1978.0,0,0,0,1,2,440,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,26,0,0,0,0,0,0,7,2010,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,146000
0,0,0,0,1,1640,0,0,1640,1,0,1,0,3,1,0,0,1,0,7,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1993.0,0,0,0,1,2,924,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,108,0,0,216,0,0,0,11,2008,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,224000
0,0,0,0,1,894,0,0,894,0,0,1,0,3,1,0,0,0,1,5,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1968.0,1,0,0,0,2,450,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,5,2007,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,129000
0,0,0,0,1,1258,0,0,1258,2,0,0,2,0,2,0,0,0,1,6,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1969.0,0,0,0,1,2,400,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,120,0,0,0,0,0,0,1,2008,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,108959
0,0,0,0,1,1432,0,0,1432,1,0,1,1,2,1,0,0,1,0,5,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1978.0,0,0,0,1,2,588,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,168,180,0,0,0,0,0,6,2007,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,194000
0,0,0,0,1,1502,0,0,1502,0,0,2,0,3,1,0,0,1,0,7,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2009.0,0,0,1,0,2,644,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,114,0,0,0,0,0,9,2009,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,233170
0,0,0,0,1,1694,0,0,1694,0,0,2,0,3,1,0,0,1,0,7,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2008.0,0,0,1,0,3,776,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,160,33,0,0,0,0,0,2,2010,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,245350
0,0,0,0,1,959,712,0,1671,1,0,2,1,3,1,0,0,0,1,7,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,2000.0,1,0,0,0,2,472,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,38,0,0,0,0,0,2,2006,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,173000
0,0,0,0,1,1236,872,0,2108,0,0,2,0,4,1,0,0,1,0,7,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,1,0,0,0,0,1935.0,0,0,0,1,2,540,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,90,0,0,7,2008,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,235000
0,0,0,0,1,1831,1796,0,3627,1,0,3,1,4,1,0,0,1,0,10,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1995.0,1,0,0,0,3,807,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,361,76,0,0,0,0,0,7,2006,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,625000
0,0,0,0,1,1118,0,0,1118,1,0,1,0,3,1,0,0,0,1,6,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1977.0,1,0,0,0,1,358,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,203,0,0,0,0,576,0,7,2008,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,171000
0,0,0,0,1,1261,0,0,1261,1,0,1,0,3,1,0,0,0,1,6,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1958.0,0,0,1,0,2,433,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,288,0,1400,11,2008,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,163000
0,0,0,0,1,625,625,0,1250,0,0,2,1,2,1,0,0,1,0,5,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2006.0,1,0,0,0,2,625,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,54,0,0,0,0,0,3,2008,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,171900
0,0,0,0,1,1636,971,479,3086,0,0,3,0,3,1,1,0,0,0,12,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1955.6,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,122,0,0,0,0,0,0,3,2007,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,200500
0,0,0,0,1,1170,1175,0,2345,0,0,2,1,4,1,0,0,0,1,9,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1932.0,0,0,0,1,2,360,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,7,2006,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,239000
0,0,0,0,1,2129,743,0,2872,0,0,2,1,4,1,0,0,1,0,9,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1992.0,1,0,0,0,2,541,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,33,0,0,0,0,0,4,2007,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,285000
0,0,0,0,1,923,0,0,923,1,0,1,0,3,1,0,0,0,1,5,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1984.0,0,0,0,1,1,264,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,362,0,0,0,0,0,0,10,2008,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,119500
0,0,0,0,1,818,406,0,1224,0,0,1,0,3,1,0,0,0,1,5,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1926.0,0,0,0,1,1,210,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,116,0,0,0,0,12,2009,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,115000
0,0,0,0,1,820,523,0,1343,0,0,1,1,3,1,0,0,0,1,7,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1921.0,0,0,0,1,1,186,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,192,0,102,0,0,0,0,7,2009,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,154900
0,0,0,0,1,1124,0,0,1124,0,0,1,0,3,1,0,0,0,1,5,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1988.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,36,190,0,0,0,0,4,2006,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,93000
0,0,0,0,1,1298,1216,0,2514,0,0,2,1,4,1,0,0,0,1,8,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1990.0,1,0,0,0,2,693,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4,2006,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,250000
0,0,0,0,1,1652,0,0,1652,1,1,2,0,2,1,0,0,1,0,5,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,2008.0,1,0,0,0,2,482,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,162,53,0,153,0,0,0,11,2008,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,392500
0,0,0,0,1,2411,2065,0,4476,1,0,3,1,4,1,1,0,0,0,10,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,1,0,0,0,0,0,1996.0,1,0,0,0,3,813,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,171,78,0,0,0,555,0,7,2007,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,745000
0,0,0,0,1,1130,0,0,1130,1,0,1,0,2,1,0,0,0,1,5,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1970.0,0,0,0,1,2,720,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,229,0,0,0,0,0,0,6,2006,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,120000
0,0,0,0,1,1572,0,0,1572,1,0,1,1,3,1,0,0,0,1,5,0,0,0,0,0,0,1,2,0,0,0,0,0,1,1,0,0,0,0,0,0,1963.0,0,0,1,0,3,995,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,263,0,0,263,0,0,5,2007,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,186700
0,0,0,0,1,949,272,0,1221,1,0,1,0,4,1,0,0,0,1,7,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1965.0,0,0,0,1,1,392,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,236,0,0,0,0,3,2006,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,104900
0,0,0,0,1,1014,685,0,1699,1,0,2,0,3,2,0,0,0,1,7,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1920.0,0,0,0,1,2,420,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,74,0,0,0,0,0,8,2009,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,95000
0,0,0,0,1,1624,0,0,1624,1,0,2,0,2,1,0,0,1,0,5,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1994.0,0,0,1,0,3,757,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,114,192,0,0,0,0,7,2006,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,262000
0,0,0,0,1,831,829,0,1660,0,0,2,1,3,1,0,0,1,0,7,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2002.0,0,0,1,0,2,493,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,144,68,0,0,0,0,0,7,2009,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,195000
0,0,0,0,1,1028,776,0,1804,0,0,2,1,3,1,0,0,1,0,7,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1999.0,1,0,0,0,2,442,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,140,60,0,0,0,0,0,6,2010,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,189000
0,0,0,0,1,1622,0,0,1622,1,0,1,0,3,1,0,0,0,1,7,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1975.0,1,0,0,0,4,1356,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,439,0,0,0,0,0,0,3,2007,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,168000
0,0,0,0,1,764,677,0,1441,0,0,2,1,2,1,0,0,1,0,5,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1999.0,0,0,0,1,2,492,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,206,0,0,0,0,0,0,11,2007,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,174000
0,0,0,0,1,842,630,0,1472,0,0,1,0,3,1,0,0,1,0,6,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1925.0,0,0,0,1,1,250,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,84,0,0,0,0,7,2007,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,125000
0,0,0,0,1,1224,0,0,1224,1,0,2,0,2,1,0,0,0,1,5,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1999.0,1,0,0,0,2,402,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,304,0,0,0,0,0,6,2009,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,165000
0,0,0,0,1,663,689,0,1352,0,0,1,1,4,1,0,0,0,1,7,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1969.0,1,0,0,0,1,299,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,379,36,0,0,0,0,0,3,2010,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,158000
0,0,0,0,1,728,728,0,1456,0,0,2,1,3,1,0,0,1,0,8,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2005.0,1,0,0,0,2,400,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,100,24,0,0,0,0,0,7,2008,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,176000
0,0,0,0,1,879,984,0,1863,0,0,2,1,4,1,0,0,1,0,9,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,2006.0,1,0,0,0,3,660,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,100,17,0,0,0,0,0,11,2006,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,219210
0,0,0,0,1,815,875,0,1690,0,0,1,0,3,1,0,0,0,1,7,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1916.0,0,0,0,1,1,225,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,330,0,0,0,0,7,2006,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,144000
0,0,0,0,1,1212,0,0,1212,0,0,2,0,3,1,0,0,1,0,6,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2001.0,0,0,1,0,2,573,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,356,0,0,0,0,0,0,6,2009,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,178000
0,0,0,0,1,1382,0,0,1382,0,0,1,1,3,1,0,0,0,1,6,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1974.0,0,0,0,1,2,459,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,82,0,0,0,0,0,10,2006,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,148000
0,0,0,0,1,864,0,0,864,0,0,1,0,3,1,0,0,0,1,5,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1972.0,0,0,0,1,1,280,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,7,2006,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,116050
0,0,0,0,1,866,913,0,1779,0,0,2,1,3,1,0,0,1,0,6,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1998.0,0,0,1,0,2,546,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,198,36,0,0,0,0,0,3,2009,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,197900
0,0,0,0,1,884,464,0,1348,1,0,1,0,3,1,0,0,0,1,5,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1960.0,0,0,0,1,1,216,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,208,0,0,0,0,5,2009,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,117000
0,0,0,0,1,1630,0,0,1630,0,0,2,0,3,1,0,0,1,0,6,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,2000.0,0,0,0,1,2,451,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,74,234,0,0,0,0,0,10,2009,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,213000
0,0,0,0,1,1074,0,0,1074,1,0,1,1,3,1,0,0,0,1,6,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1975.0,0,0,1,0,2,495,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,88,0,0,0,0,0,7,2006,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,153500
